objectid,title,classification,dated,artist,medium,department,image_path,image_url,embedding_idx
196624,"Ratapoil Fesant de la Propaganda: Si vous aimez votre femme, votre maison, votre champ, votre génisse et votre veau, signez, vous n'avez pas une minute de perdre!",print,,,lithograph,,./images/196624.jpg,"https://api.nga.gov/iiif/9de22cfb-cab0-4780-a086-a5f84d81fbd0/full/!512,512/0/default.jpg",4042
110663,Environs de Dordrecht,print,,,etching on wove paper,,./images/110663.jpg,"https://api.nga.gov/iiif/e395b024-5a4a-4819-acaf-b9bad42283b2/full/!512,512/0/default.jpg",4043
10088,At the Bottom of Gatun Lock,print,,,lithograph,,./images/10088.jpg,"https://api.nga.gov/iiif/15fd0d78-877a-43dd-be2d-c315dc501e90/full/!512,512/0/default.jpg",4044
54498,The Hebrews defeat the Canaans,print,,,etching,,./images/54498.jpg,"https://api.nga.gov/iiif/151abe40-8599-40cd-bff9-dc8be6c143a3/full/!512,512/0/default.jpg",4045
41825,The Siege of Breda [plate 5 of 6],print,,,etching on laid paper,,./images/41825.jpg,"https://api.nga.gov/iiif/f5e13d5d-5fe4-4945-9214-457be02ecd68/full/!512,512/0/default.jpg",4046
10885,Goblet with lid surmounted by a Roman soldier,print,,,engraving,,./images/10885.jpg,"https://api.nga.gov/iiif/9bd01f13-4a07-449a-951d-f9857851e273/full/!512,512/0/default.jpg",4047
57890,Armed Three-Master Anchored Near a City,print,,,engraving on laid paper,,./images/57890.jpg,"https://api.nga.gov/iiif/0da15c21-351b-4fb4-a3bd-613ec2cd01b8/full/!512,512/0/default.jpg",4048
51535,The Feast of the Pharisees,print,,,etching on laid paper,,./images/51535.jpg,"https://api.nga.gov/iiif/bc97f4d3-60c0-408c-8287-3cbb9e014b93/full/!512,512/0/default.jpg",4049
41831,The Siege of La Rochelle [plate 4 of 16;  set comprises 1952.8.97-112],print,,,etching and engraving on laid paper,,./images/41831.jpg,"https://api.nga.gov/iiif/2552e872-e4d5-4a8b-b9e7-7c7d6ee796ab/full/!512,512/0/default.jpg",4050
10914,"Seymour, Seated",print,,,etching on laid paper,,./images/10914.jpg,"https://api.nga.gov/iiif/6e41f440-c3b3-4296-aef1-7b44dc1e0b16/full/!512,512/0/default.jpg",4051
71291,The Fall into Infinity,print,,,drypoint in black on laid paper,,./images/71291.jpg,"https://api.nga.gov/iiif/0eeebffc-6ca4-49be-83cd-9d3ee6dcef1a/full/!512,512/0/default.jpg",4052
42130,Etoiles filantes,print,,,lithograph in black on velin paper,,./images/42130.jpg,"https://api.nga.gov/iiif/08453ad8-e455-4ac8-a4f5-264c55957f83/full/!512,512/0/default.jpg",4053
48139,Christ in the Temple,print,,,engraving,,./images/48139.jpg,"https://api.nga.gov/iiif/71efa196-b5d0-4797-8556-b326136edcd9/full/!512,512/0/default.jpg",4054
53487,Landscape with River and Rock,print,,,etching,,./images/53487.jpg,"https://api.nga.gov/iiif/c4422a9d-99d1-4f84-8824-cf9ccd50c976/full/!512,512/0/default.jpg",4055
182498,The Sunrise Drew Her Thoughts to Europe,print,,,engraving in black on wove paper,,./images/182498.jpg,"https://api.nga.gov/iiif/7537fa24-d831-4b18-9cc6-139b72b01c3f/full/!512,512/0/default.jpg",4056
56190,Landscape with the Rising Sun and a Rider with Attendant,print,,,etching,,./images/56190.jpg,"https://api.nga.gov/iiif/d98c330c-7302-445a-9ec4-0cd7d3773582/full/!512,512/0/default.jpg",4057
65936,Carle Vanloo,print,,,engraving on laid paper,,./images/65936.jpg,"https://api.nga.gov/iiif/c0d2ab6d-81c5-46c6-85c0-1a2ad6680e0a/full/!512,512/0/default.jpg",4058
123450,Evening (Le Soir),print,,,etching and aquatint in brown on laid paper,,./images/123450.jpg,"https://api.nga.gov/iiif/5e5d2f2c-78fb-4de9-b901-2b18b24eff14/full/!512,512/0/default.jpg",4059
74036,Kniender Krieger in Abwehr I (Kneeling Warrior I),print,,,lithograph in black on laid paper,,./images/74036.jpg,"https://api.nga.gov/iiif/ab483b5a-1e5f-40ca-baaf-9e390c89aa28/full/!512,512/0/default.jpg",4060
66576,The Farm-Yard in Winter,print,,,"hand-colored lithograph, with touches of gum arabic, on wove paper",,./images/66576.jpg,"https://api.nga.gov/iiif/27a850aa-69df-4a3f-b387-df57ff4773dd/full/!512,512/0/default.jpg",4061
36934,The Lamentation,print,,,engraving on laid paper,,./images/36934.jpg,"https://api.nga.gov/iiif/c32dec97-8524-466e-9175-15d6e3e4855c/full/!512,512/0/default.jpg",4062
47714,Farms,print,,,etching retouched with engraving,,./images/47714.jpg,"https://api.nga.gov/iiif/2019b465-dc5e-43e0-a5e0-5f002cbdee19/full/!512,512/0/default.jpg",4063
10735,Two Figures in Costume,print,,,etching,,./images/10735.jpg,"https://api.nga.gov/iiif/10a33643-e5e2-4fbb-9a02-eb79842a9842/full/!512,512/0/default.jpg",4064
50873,A Long Island Windmill,print,,,etching in black on wove paper,,./images/50873.jpg,"https://api.nga.gov/iiif/caee9dd8-56ce-4493-8d08-5bbdea478cfe/full/!512,512/0/default.jpg",4065
32918,"The Bridges, from Brooklyn",print,,,etching,,./images/32918.jpg,"https://api.nga.gov/iiif/5feb3f9f-ca09-4497-96c9-c09660f43f29/full/!512,512/0/default.jpg",4066
170137,Ce bon M. Ratapoil leur a promis ...,print,,,lithograph,,./images/170137.jpg,"https://api.nga.gov/iiif/c539d355-7419-457b-8233-5399bcf950ce/full/!512,512/0/default.jpg",4067
9410,Francois de Clermont Tonnerre,print,,,engraving,,./images/9410.jpg,"https://api.nga.gov/iiif/d56b330f-b849-4e53-b95a-32f72e73fb02/full/!512,512/0/default.jpg",4068
180365,L'amateur de melons,print,,,lithograph,,./images/180365.jpg,"https://api.nga.gov/iiif/75a0f87f-e973-49ee-8a4a-044fc23f0ba1/full/!512,512/0/default.jpg",4069
183243,A Lady of Cairo Visiting,print,,,etching in black on laid paper,,./images/183243.jpg,"https://api.nga.gov/iiif/403d061d-dbbf-46eb-9d32-f0c8954c0895/full/!512,512/0/default.jpg",4070
33875,Apollo as a Warrior,print,,,pen-and-tusche lithograph,,./images/33875.jpg,"https://api.nga.gov/iiif/e7c17e7e-0ada-404f-aee0-fb6f89be55c8/full/!512,512/0/default.jpg",4071
196602,Toujours l'influence du congres de la paix ...,print,,,lithograph,,./images/196602.jpg,"https://api.nga.gov/iiif/73cf3865-9732-45c6-bc72-a378f515f5c6/full/!512,512/0/default.jpg",4072
11197,"The Marketplace, Vitré",print,,,lithograph in black on laid paper,,./images/11197.jpg,"https://api.nga.gov/iiif/7af2c4e7-94b2-441e-b0dd-34ec6c6f4e70/full/!512,512/0/default.jpg",4073
6131,Ne vous y frottez pas!! (Don't You Meddle with It!!),print,,,lithograph,,./images/6131.jpg,"https://api.nga.gov/iiif/2371d6cf-2250-4f46-901c-85c4a969f074/full/!512,512/0/default.jpg",4074
3622,The Suicide of Dido,print,,,engraving on laid paper,,./images/3622.jpg,"https://api.nga.gov/iiif/ed2cffcc-0e17-4ebe-b502-b3bffe917eaf/full/!512,512/0/default.jpg",4075
221932,The Forge of Vulcan,print,,,engraving on laid paper,,./images/221932.jpg,"https://api.nga.gov/iiif/e80f3c24-43ba-4184-861d-f5d489bbab57/full/!512,512/0/default.jpg",4076
38442,Louis XIII,print,,,engraving,,./images/38442.jpg,"https://api.nga.gov/iiif/c5bd4c3a-7a13-4056-8444-5cde0a3380ab/full/!512,512/0/default.jpg",4077
39892,The Death of the Virgin,print,,,engraving,,./images/39892.jpg,"https://api.nga.gov/iiif/b14404a2-bab0-4aaf-92f3-51ef4b95f9da/full/!512,512/0/default.jpg",4078
119011,Boating Party in an Underground Cave,print,,,"etching and aquatint printed in brown on wove paper, mounted on an album sheet with a separate engraved text plate",,./images/119011.jpg,"https://api.nga.gov/iiif/51932dd4-bf51-43ca-8962-5aa42fcd38e8/full/!512,512/0/default.jpg",4079
9440,Francoise Blanchart,print,,,engraving,,./images/9440.jpg,"https://api.nga.gov/iiif/299ea144-b617-467e-91c2-efa09f8a08d8/full/!512,512/0/default.jpg",4080
70458,Francois de Malherbe,print,,,engraving over etching on laid paper,,./images/70458.jpg,"https://api.nga.gov/iiif/13cbbf1d-f2a1-4ac7-83d3-607584499efd/full/!512,512/0/default.jpg",4081
3591,Pair of Lovers in a Landscape,print,,,woodcut on laid paper,,./images/3591.jpg,"https://api.nga.gov/iiif/7e89073b-98ae-4aa8-bff7-f0d223e98a0b/full/!512,512/0/default.jpg",4082
59813,Idris,print,,,etching,,./images/59813.jpg,"https://api.nga.gov/iiif/18132a02-94fe-4b27-b44a-4aadeb81a9e5/full/!512,512/0/default.jpg",4083
6978,a) Scène de grève (3e planche) (Scene of a Strike) (third plate) (recto); b) Untitled (verso),print,,,"a) lithograph on laid paper
b) black lithographic crayon on laid paper",,./images/6978.jpg,"https://api.nga.gov/iiif/b9b1297a-c27e-4055-963a-ec855f06ea81/full/!512,512/0/default.jpg",4084
6294,"Confrère, méfiez-vous du petit baron...",print,,,lithograph,,./images/6294.jpg,"https://api.nga.gov/iiif/3bd6e169-588e-4808-b842-8e70e1148ef2/full/!512,512/0/default.jpg",4085
132400,Flooding in the Forest of the Ile Séguin,print,,,etching on japan paper,,./images/132400.jpg,"https://api.nga.gov/iiif/ffe3b429-699f-4caf-b77d-305465f07c62/full/!512,512/0/default.jpg",4086
53561,Lophornis chalybeus (Festive Coquette),print,,,hand-colored lithograph,,./images/53561.jpg,"https://api.nga.gov/iiif/08aac108-7ef9-4b70-bcf3-6c966f40a12f/full/!512,512/0/default.jpg",4087
67730,Shepherd on a Horse Driving a Herd of Various Animals,print,,,etching on laid paper [restrike],,./images/67730.jpg,"https://api.nga.gov/iiif/c3349de7-bf26-45a4-9336-5a04ccc6eb43/full/!512,512/0/default.jpg",4088
222682,Mythological Roundels,print,,,etching and aquatint with roulette on laid paper,,./images/222682.jpg,"https://api.nga.gov/iiif/acefa7a0-10fa-4887-9c8b-f82dd41b1c9c/full/!512,512/0/default.jpg",4089
183681,"Tombeau de Marguerite de Bourbon. Église de Brou (Tomb of Marguerite de Bourbon, Church at Brou)",print,,,lithograph,,./images/183681.jpg,"https://api.nga.gov/iiif/3f9dddd5-855f-47a2-b3a0-e0a0317d495a/full/!512,512/0/default.jpg",4090
132134,Le Feu (Fire),print,,,engraving on laid paper,,./images/132134.jpg,"https://api.nga.gov/iiif/74fb729d-5184-4f67-9184-1a14823bd60d/full/!512,512/0/default.jpg",4091
97169,"Title Page for Olivier Boonaerts' ""In Ecclesiasticvm Commentarivs...""",print,,,engraving on laid paper [proof before letters],,./images/97169.jpg,"https://api.nga.gov/iiif/13cbad24-0c64-47a8-b59e-fae466e3bc35/full/!512,512/0/default.jpg",4092
4036,Christ Washing the Apostles' Feet,print,,,"woodcut, hand-colored in tan, green, rose, and yellow",,./images/4036.jpg,"https://api.nga.gov/iiif/51ea27bd-dd01-434d-81ac-53703e3ba01d/full/!512,512/0/default.jpg",4093
42810,The Virgin Crowned by Two Angels,print,,,white line woodcut on laid paper,,./images/42810.jpg,"https://api.nga.gov/iiif/b4e42299-1a5e-4cda-8203-0dc0aad4dd88/full/!512,512/0/default.jpg",4094
4319,Ornament with a Couple of Tritons Blowing Horns,print,,,engraving,,./images/4319.jpg,"https://api.nga.gov/iiif/caee8b62-f97a-49bf-b4be-14cf5b8e0ea4/full/!512,512/0/default.jpg",4095
79394,Ehrenbreitstein,print,,,engraving on chine collé,,./images/79394.jpg,"https://api.nga.gov/iiif/1af1e185-0dcf-4d22-9eca-639deede15bf/full/!512,512/0/default.jpg",4096
110835,Fragonard and Bergeret with Their Wives Visiting a Tomb in Pompeii,print,,,etching on laid paper [proof],,./images/110835.jpg,"https://api.nga.gov/iiif/62f876cf-28cb-4a15-b565-350dcecfa48d/full/!512,512/0/default.jpg",4097
156078,Balaam and the Angel,print,,,etching and engraving [left plate of 2 plates] on laid paper,,./images/156078.jpg,"https://api.nga.gov/iiif/7fc878f2-b268-4731-a04e-e29bbc024a88/full/!512,512/0/default.jpg",4098
36568,Peasant with Sack,print,,,etching on laid paper,,./images/36568.jpg,"https://api.nga.gov/iiif/9af87457-30bc-4b11-bac7-e4cc741ed807/full/!512,512/0/default.jpg",4099
52021,The Adoration of the Shepherds,print,,,etching on laid paper,,./images/52021.jpg,"https://api.nga.gov/iiif/ebbf6faf-7d26-44e5-8f96-eb7d5e07432d/full/!512,512/0/default.jpg",4100
58579,Barbizon: La maison de garde,print,,,lithograph and aquatint,,./images/58579.jpg,"https://api.nga.gov/iiif/b3d8b422-89c9-4d0b-8aff-37058ced27f3/full/!512,512/0/default.jpg",4101
144849,Landscape with Ruins and a Waterfall,print,,,etching on laid paper,,./images/144849.jpg,"https://api.nga.gov/iiif/77d78966-1650-47ae-868e-6d19c07b848c/full/!512,512/0/default.jpg",4102
214980,Tunis Craven,print,,,mezzotint and engraving in black on wove paper mounted to brown wove paper,,./images/214980.jpg,"https://api.nga.gov/iiif/a66bee92-5531-4bea-bff7-713ea137adfe/full/!512,512/0/default.jpg",4103
55006,Cardinal de Bouillon,print,,,etching and engraving,,./images/55006.jpg,"https://api.nga.gov/iiif/8737aef0-e261-46be-9df4-07839140a3ff/full/!512,512/0/default.jpg",4104
10554,Gillis de Glarges,print,,,engraving,,./images/10554.jpg,"https://api.nga.gov/iiif/0707c04e-8280-4231-b038-b1af1c4ad3eb/full/!512,512/0/default.jpg",4105
37847,Catherine de Bourbon,print,,,engraving,,./images/37847.jpg,"https://api.nga.gov/iiif/54ea98e6-a918-41cb-9a4f-2ef7b300c7d5/full/!512,512/0/default.jpg",4106
220488,Bertoldino Lying on a Donkey,print,,,etching on laid paper,,./images/220488.jpg,"https://api.nga.gov/iiif/3b113ad6-4845-4f2e-af20-62da2c6d432f/full/!512,512/0/default.jpg",4107
55811,Prisoners on a Projecting Platform,print,,,"etching, engraving, sulphur tint or open bite, burnishing",,./images/55811.jpg,"https://api.nga.gov/iiif/d14013dc-fd81-4655-9701-74d24af384b1/full/!512,512/0/default.jpg",4108
3993,Saint Sebastian,print,,,"metalcut, hand-colored in green, rose, and yellow",,./images/3993.jpg,"https://api.nga.gov/iiif/1a5d2682-6868-49c5-9354-7efd3b384fc5/full/!512,512/0/default.jpg",4109
38635,Philip IV of Spain,print,,,engraving,,./images/38635.jpg,"https://api.nga.gov/iiif/ea9303d2-29ca-4157-82ff-3a38a633e7b9/full/!512,512/0/default.jpg",4110
3492,Large Wedding Dancers,print,,,engraving,,./images/3492.jpg,"https://api.nga.gov/iiif/c28de1e1-e3b2-4880-beeb-1ff0d50b2c07/full/!512,512/0/default.jpg",4111
207780,Carnevale,print,,,lithograph on chine collé,,./images/207780.jpg,"https://api.nga.gov/iiif/dc3d3bb5-d3db-4593-8d2c-60383d104b4e/full/!512,512/0/default.jpg",4112
67739,Doe in a Marsh Attacked by Two Dogs,print,,,etching on laid paper [restrike],,./images/67739.jpg,"https://api.nga.gov/iiif/55ad42e0-b714-4a85-bc6b-14fa65473b5d/full/!512,512/0/default.jpg",4113
214573,William Henry Harrison,print,,,mezzotint and engraving in black on wove paper mounted to brown wove paper,,./images/214573.jpg,"https://api.nga.gov/iiif/c890df94-a64b-4061-bd9a-8f9a23a25610/full/!512,512/0/default.jpg",4114
11863,Exempel und Lehr Jetziger Welt Lauf,print,,,etching,,./images/11863.jpg,"https://api.nga.gov/iiif/1d5d354c-0de6-4985-b552-0d3cc36dad86/full/!512,512/0/default.jpg",4115
33744,"Charles I, King of England",print,,,engraving,,./images/33744.jpg,"https://api.nga.gov/iiif/a6a4e918-f876-4e35-89f3-d5e29b4ad0fb/full/!512,512/0/default.jpg",4116
10901,The Unsafe Tenement,print,,,etching and drypoint on laid paper,,./images/10901.jpg,"https://api.nga.gov/iiif/7c4491c5-5d11-4886-8b16-734a5f2fb357/full/!512,512/0/default.jpg",4117
9191,The Large Shepherdess (La grande bergere),print,,,etching,,./images/9191.jpg,"https://api.nga.gov/iiif/88fa3b56-2dbc-41e2-b0c5-8bda71fdecee/full/!512,512/0/default.jpg",4118
3192,Salute Dawn,print,,,etching and drypoint on laid paper,,./images/3192.jpg,"https://api.nga.gov/iiif/0a319818-f860-4c18-aff3-e22879ecb23a/full/!512,512/0/default.jpg",4119
46329,"From ""Bizzarie di varie Figure""",print,,,etching,,./images/46329.jpg,"https://api.nga.gov/iiif/3d455b49-cc0c-42ec-90e9-9ad184b1e162/full/!512,512/0/default.jpg",4120
33545,Bello Sguardo and Coviello,print,,,etching on laid paper,,./images/33545.jpg,"https://api.nga.gov/iiif/dd61081b-bd23-46bd-aca8-c5ac5e9fac01/full/!512,512/0/default.jpg",4121
9395,Louis Doni d'Attichy,print,,,engraving,,./images/9395.jpg,"https://api.nga.gov/iiif/dd1dbb54-88e2-48e5-a8b7-b6a738e45737/full/!512,512/0/default.jpg",4122
43223,View of a Farm Seen in a Storm (La ferme de Brieux (Effet d'orage)),print,,,drypoint and (etching?),,./images/43223.jpg,"https://api.nga.gov/iiif/a931e37c-5e69-4438-a9ac-4e24af661814/full/!512,512/0/default.jpg",4123
56635,Saint Simon,print,,,chiaroscuro woodcut,,./images/56635.jpg,"https://api.nga.gov/iiif/1aac5ed4-b2fe-46d2-9857-05edae031bf9/full/!512,512/0/default.jpg",4124
6889,Le calvaire (2e planche) (Calvary) (second plate),print,,,etching on laid Van Gelder paper,,./images/6889.jpg,"https://api.nga.gov/iiif/6a539d8b-bdac-4fcd-bda4-366a710a46b2/full/!512,512/0/default.jpg",4125
6708,Christ among the Doctors,print,,,woodcut,,./images/6708.jpg,"https://api.nga.gov/iiif/8f9fe40f-e90a-44c3-a934-d7057cb0b13f/full/!512,512/0/default.jpg",4126
207789,"Interior of St. Peter’s, with the Illumination of the Cross of St. Peter",print,,,etching on laid paper,,./images/207789.jpg,"https://api.nga.gov/iiif/1c183e32-d002-403f-9cd7-211262c3a6d5/full/!512,512/0/default.jpg",4127
51297,Landscape,print,,,etching on laid paper,,./images/51297.jpg,"https://api.nga.gov/iiif/04dd2a78-3491-4ca3-ba10-6ff4f27e9555/full/!512,512/0/default.jpg",4128
67780,Funeral of Prince Francesco de Medici,print,,,etching on laid paper [restrike],,./images/67780.jpg,"https://api.nga.gov/iiif/a10cefee-28df-4160-8f81-860b6e1a3a06/full/!512,512/0/default.jpg",4129
214061,Gust of Wind at Étretat (Coup de vent à Étretat),print,,,etching and aquatint on wove paper,,./images/214061.jpg,"https://api.nga.gov/iiif/4c34f408-7847-49c6-b43e-6a99144e4eaf/full/!512,512/0/default.jpg",4130
9089,"Ancienne porte du Palais de Justice, Paris (Old Gate of the Palace of Justice, Paris)",print,,,etching and drypoint on Jan Kool laid paper,,./images/9089.jpg,"https://api.nga.gov/iiif/88eb53dc-07dc-428d-8181-cd46d4805a0e/full/!512,512/0/default.jpg",4131
11069,The Towing-Path,print,,,etching on laid paper,,./images/11069.jpg,"https://api.nga.gov/iiif/c494ad31-da95-4898-a705-7f95167ca832/full/!512,512/0/default.jpg",4132
139597,River Landscape with a Footbridge,print,,,etching on laid paper,,./images/139597.jpg,"https://api.nga.gov/iiif/5f475330-17a3-4c0b-85ae-91b830db5dfc/full/!512,512/0/default.jpg",4133
151066,Putti Preparing the Interior Decoration of a Mansion,print,,,etching [proof] on laid paper,,./images/151066.jpg,"https://api.nga.gov/iiif/19541beb-964f-4ef3-bc04-abb1c110d294/full/!512,512/0/default.jpg",4134
53884,The Tree with a Double Trunk,print,,,etching,,./images/53884.jpg,"https://api.nga.gov/iiif/99ae2a10-85ac-46e2-ae45-7b99c93699f1/full/!512,512/0/default.jpg",4135
3051,Le restaurant,print,,,etching and engraving,,./images/3051.jpg,"https://api.nga.gov/iiif/3daab056-8a4f-4503-9fb1-15a5a4a84855/full/!512,512/0/default.jpg",4136
223229,Little Donkey in Sunlight (Somarello al sole),print,,,"etching on wove paper (working proof, before reduction of the plate)",,./images/223229.jpg,"https://api.nga.gov/iiif/0cf0dbe3-20b6-470b-bc70-2ae24eafd714/full/!512,512/0/default.jpg",4137
154358,Palucca,print,,,"color woodcut printed in black, green and brown",,./images/154358.jpg,"https://api.nga.gov/iiif/ac3437bc-7cd7-4807-a264-94991621617e/full/!512,512/0/default.jpg",4138
6641,Melencolia I,print,,,engraving on laid paper,,./images/6641.jpg,"https://api.nga.gov/iiif/66fa180e-2013-49ac-9a10-229947a71c70/full/!512,512/0/default.jpg",4139
32526,Bank Swallow and Violet-green Swallow,print,,,hand-colored engraving and aquatint on Whatman wove paper,,./images/32526.jpg,"https://api.nga.gov/iiif/0a56f71d-b0dc-4adb-aadd-9edc0f13ff0a/full/!512,512/0/default.jpg",4140
38284,Henry VII of England,print,,,engraving,,./images/38284.jpg,"https://api.nga.gov/iiif/84711554-151e-4c68-b675-296c291dd0d8/full/!512,512/0/default.jpg",4141
216378,Lagrime (Tears),print,,,etching [proof] with monotype wiping on Chinese paper mounted on wove paper,,./images/216378.jpg,"https://api.nga.gov/iiif/d0395ac5-7cd2-4661-beb4-6e2b665ff177/full/!512,512/0/default.jpg",4142
760,The House with the Inscription [left],print,,,etching,,./images/760.jpg,"https://api.nga.gov/iiif/89e84698-d003-46c4-867a-2b3e024a8460/full/!512,512/0/default.jpg",4143
6376,Le Constitutionnel contemplant l'horizon politique,print,,,lithograph,,./images/6376.jpg,"https://api.nga.gov/iiif/eb0ada78-0cb4-4df8-a4c5-1fd836e89963/full/!512,512/0/default.jpg",4144
206117,William Henry Winder,print,,,mezzotint and engraving in black on wove paper mounted to brown wove paper,,./images/206117.jpg,"https://api.nga.gov/iiif/740618cd-0b0f-42c4-8868-5f23325ce52c/full/!512,512/0/default.jpg",4145
33082,The Finding of Moses,print,,,chiaroscuro woodcut in black [trial proof of key block],,./images/33082.jpg,"https://api.nga.gov/iiif/dceb4121-9b72-414d-9b13-2e400fa52689/full/!512,512/0/default.jpg",4146
93912,La Fille Élisa; Conte de Noël,print,,,lithograph in light brown and red-brown on wove paper,,./images/93912.jpg,"https://api.nga.gov/iiif/3ea98850-3319-4af9-bb22-fe9f373da111/full/!512,512/0/default.jpg",4147
215268,Hugh Smith,print,,,mezzotint and engraving in black on wove paper mounted to brown wove paper,,./images/215268.jpg,"https://api.nga.gov/iiif/27d6d1a1-491c-48a5-87e1-1bc35a9955dd/full/!512,512/0/default.jpg",4148
167193,Stubenmädgen (Servant Girl),print,,,engraving with etching on laid paper,,./images/167193.jpg,"https://api.nga.gov/iiif/0b1d68ae-076e-4359-ae95-c18d3c3c7fd1/full/!512,512/0/default.jpg",4149
51991,Praying for Divine Help,print,,,etching on laid paper,,./images/51991.jpg,"https://api.nga.gov/iiif/8039b048-dc7c-4006-b40a-2b2e9f3c79c5/full/!512,512/0/default.jpg",4150
10154,The Adoration of the Magi,print,,,engraving,,./images/10154.jpg,"https://api.nga.gov/iiif/16e41038-197a-455c-89bb-c6209f1d3c80/full/!512,512/0/default.jpg",4151
41286,Charles II,print,,,stipple engraving,,./images/41286.jpg,"https://api.nga.gov/iiif/5addf60b-5bd5-45ac-a391-18ed36fadfbb/full/!512,512/0/default.jpg",4152
209810,"The Farnese Apollo, called 'Hermaphroditus'",print,,,engraving,,./images/209810.jpg,"https://api.nga.gov/iiif/ab529818-0049-4cc3-ac14-8bd6063e2841/full/!512,512/0/default.jpg",4153
4023,Madonna and Child in a Glory Standing on a Crescent Moon,print,,,"woodcut in dark brown, hand-colored in rose, green, yellow, blue, brown, gold, and orange",,./images/4023.jpg,"https://api.nga.gov/iiif/f6fb4364-7e55-4f1c-9df6-35a5a4efdc4c/full/!512,512/0/default.jpg",4154
60871,Colosseum and Arch of Constantine,print,,,etching,,./images/60871.jpg,"https://api.nga.gov/iiif/b739e2ed-9ace-474e-b4d1-2c1228b41b61/full/!512,512/0/default.jpg",4155
156070,A Wooden and a Stone Bridge,print,,,etching on laid paper,,./images/156070.jpg,"https://api.nga.gov/iiif/b31e3c2a-978c-4c9d-89c4-875e54acfffe/full/!512,512/0/default.jpg",4156
214526,James R. Caldwell,print,,,mezzotint and engraving in black on wove paper mounted to brown wove paper,,./images/214526.jpg,"https://api.nga.gov/iiif/8095901c-4013-4517-8efe-238579b0fbaf/full/!512,512/0/default.jpg",4157
40295,"Elizabeth, Princess, Wife of the Elector Palatine Frederick V, King of Bohemia",print,,,engraving,,./images/40295.jpg,"https://api.nga.gov/iiif/082e6843-b575-4538-86f5-10638f14583d/full/!512,512/0/default.jpg",4158
53273,"The Woman with the Jug, Standing",print,,,etching,,./images/53273.jpg,"https://api.nga.gov/iiif/6124142c-3e3f-4744-b6af-d3c745561278/full/!512,512/0/default.jpg",4159
70353,Self-Portrait,print,,,drypoint in blue-black on laid paper,,./images/70353.jpg,"https://api.nga.gov/iiif/17c15764-4890-4f3a-98a2-e8d020125958/full/!512,512/0/default.jpg",4160
51874,"St. Mansuetus; Sts. Serapia and Erasma; Moses; St. Bertin, Abbot",print,,,etching on laid paper,,./images/51874.jpg,"https://api.nga.gov/iiif/b2ea169d-bab4-4b0e-a371-e72bbd7a5222/full/!512,512/0/default.jpg",4161
56413,Salomon de Bray (formerly Jan van Goyen),print,,,chalk manner with some roulette printed from two plates in gray and red-orange ink on laid paper,,./images/56413.jpg,"https://api.nga.gov/iiif/e185b2bc-0843-4ea7-90d2-27ac3c6215d1/full/!512,512/0/default.jpg",4162
134409,A Meadow with Cattle at the Edge of a Wood,print,,,etching with tonal etching and scratching on laid paper,,./images/134409.jpg,"https://api.nga.gov/iiif/3cfe8e04-9186-4007-9332-b8f8ce58765f/full/!512,512/0/default.jpg",4163
220498,Marcolfa Showing Cacasenno a Horse,print,,,etching on laid paper,,./images/220498.jpg,"https://api.nga.gov/iiif/419793fd-3f59-4e49-a2b7-04d6c971fe84/full/!512,512/0/default.jpg",4164
59168,King Richard III,print,,,etching and engraving,,./images/59168.jpg,"https://api.nga.gov/iiif/ddf505af-9758-4412-ab48-46d9f48036cf/full/!512,512/0/default.jpg",4165
208388,Susannah and the Elders,print,,,"etching, aquatint and drypoint on laid paper",,./images/208388.jpg,"https://api.nga.gov/iiif/acd5ef05-853c-40c8-b18a-cd95b61e04c0/full/!512,512/0/default.jpg",4166
32472,Goosander,print,,,hand-colored engraving and aquatint on Whatman wove paper,,./images/32472.jpg,"https://api.nga.gov/iiif/c5e2838f-8274-4225-9f55-a6d338c38bcc/full/!512,512/0/default.jpg",4167
41284,"Edwin Sanders, Archbishop of York",print,,,engraving,,./images/41284.jpg,"https://api.nga.gov/iiif/b7ab5daf-9347-4230-a68f-4b4c8b273f43/full/!512,512/0/default.jpg",4168
48962,Les Forçats (The Convicts),print,,,lithograph on wove paper,,./images/48962.jpg,"https://api.nga.gov/iiif/af4e286f-b8df-4a42-a635-d5fea624a111/full/!512,512/0/default.jpg",4169
46444,"E.D. Adams, 3rd plate",print,,,etching?,,./images/46444.jpg,"https://api.nga.gov/iiif/ab811312-b707-47e2-bc60-0180a26c7b7c/full/!512,512/0/default.jpg",4170
9932,Jan Six,print,,,"etching, drypoint, and engraving on laid paper",,./images/9932.jpg,"https://api.nga.gov/iiif/26e21c58-be3c-4286-a7ca-6500be28fe5f/full/!512,512/0/default.jpg",4171
4422,Saint Jerome with the Angel,print,,,engraving (etching?),,./images/4422.jpg,"https://api.nga.gov/iiif/39e9e60d-8d64-4ff2-8f1b-bd029576e720/full/!512,512/0/default.jpg",4172
79396,Village beside a Canal,print,,,engraving on laid paper,,./images/79396.jpg,"https://api.nga.gov/iiif/6ab24e50-fe86-4b67-8485-68c06c924f73/full/!512,512/0/default.jpg",4173
106701,Pierre Bonnard,print,,,lithograph in black on chine collé,,./images/106701.jpg,"https://api.nga.gov/iiif/c9dc0470-5747-45ba-a629-bcf1d72d128b/full/!512,512/0/default.jpg",4174
